date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-07-16,8.8,9.10228443145752,9.877765169725176,8.98869493616934,9.10228443145752,XGBoost,0.2222222222222222,False
2025-07-17,8.9,9.082682609558105,9.876357318026773,9.032135274126128,9.082682609558105,XGBoost,0.2,False
2025-07-18,8.8,9.0064115524292,9.877466080826348,8.867432448274519,9.0064115524292,XGBoost,0.375,False
2025-07-21,9.1,9.097399711608887,9.880671199801968,8.877022206045613,9.097399711608887,XGBoost,0.7142857142857143,False
2025-07-22,9.3,9.181839942932129,9.872028200499658,9.142467036149696,9.181839942932129,XGBoost,0.125,False
2025-07-23,9.4,9.4042387008667,9.871861382251167,9.468078606992558,9.4042387008667,XGBoost,0.2,False
2025-07-24,9.4,9.209814071655273,9.871831402485025,9.169760275156618,9.209814071655273,XGBoost,0.2857142857142857,False
2025-07-25,9.3,9.186199188232422,9.874353480615715,9.019030542248156,9.186199188232422,XGBoost,0.5714285714285714,False
2025-07-28,9.2,9.181283950805664,9.872318668875248,9.1923850220605,9.181283950805664,XGBoost,0.5,False
2025-07-29,9.2,9.014510154724121,9.864815563690929,8.913067191506645,9.014510154724121,XGBoost,0.0,False
2025-07-30,9.1,9.085697174072266,9.866882323757356,8.894951591753596,9.085697174072266,XGBoost,0.25,False
2025-07-31,9.1,8.995431900024414,9.862569386792677,8.994097718727081,8.995431900024414,XGBoost,0.0,False
2025-08-01,9.1,9.178141593933105,9.86509210437523,9.144996624689744,9.178141593933105,XGBoost,0.2857142857142857,False
2025-08-04,9.0,9.107702255249023,9.862875651302199,9.04668196941712,9.107702255249023,XGBoost,0.2,False
2025-08-05,9.1,9.021780967712402,9.861023887484556,8.863065107198713,9.021780967712402,XGBoost,0.1428571428571428,False
2025-08-06,9.2,9.002654075622559,9.858078567214738,8.87117989774345,9.002654075622559,XGBoost,0.0,False
2025-08-07,9.4,9.075592994689941,9.866070217445523,9.070931667331237,9.075592994689941,XGBoost,0.7142857142857143,False
2025-08-11,9.2,9.092181205749512,9.855833924302171,8.877209507906993,9.092181205749512,XGBoost,0.0,False
2025-08-12,9.2,8.999248504638672,9.862003022979104,8.667197633357242,8.999248504638672,XGBoost,0.5714285714285714,False
2025-08-13,9.2,9.183317184448242,9.853589792485327,9.131668776672548,9.183317184448242,XGBoost,0.0,False
2025-08-14,9.0,9.298863410949707,9.852467918201434,9.287836869544478,9.298863410949707,XGBoost,0.0,False
2025-08-15,9.1,9.28253173828125,9.859001961536134,9.257083873113265,9.28253173828125,XGBoost,0.6,False
2025-08-18,9.0,9.294598579406738,9.852047359926246,9.270313368644615,9.294598579406738,XGBoost,0.1428571428571428,False
2025-08-19,9.2,9.283056259155273,9.852930956617492,9.308575777745581,9.283056259155273,XGBoost,0.3,False
2025-08-20,9.1,9.283056259155273,9.850108306525675,9.285178786985654,9.283056259155273,XGBoost,0.1666666666666667,False
2025-08-21,9.0,9.285057067871094,9.844540526115743,9.287910371490089,9.285057067871094,XGBoost,-0.1818181818181818,False
2025-08-22,9.0,9.287578582763672,9.847334310552016,9.26879563027015,9.287578582763672,XGBoost,0.125,False
2025-08-25,9.1,9.46749496459961,9.847808286301563,9.545160742555675,9.46749496459961,XGBoost,0.25,False
2025-08-25,9.1,9.698346138000488,9.84668743345291,9.768482886347432,9.698346138000488,XGBoost,0.25,False
2025-08-26,9.0,9.677619934082031,9.844928725727565,9.757451941097225,9.677619934082031,XGBoost,0.2,False
2025-08-27,9.2,9.589065551757812,9.843576134459399,9.675828734188812,9.589065551757812,XGBoost,0.1818181818181818,False
2025-08-28,9.3,9.393241882324219,9.840135728079366,9.328666171930891,9.393241882324219,XGBoost,0.0,False
2025-08-29,9.3,9.47602367401123,9.839015385599534,9.604942085727366,9.47602367401123,XGBoost,0.0,False
2025-09-01,9.3,9.42013931274414,9.837895170675594,9.520062723293139,9.42013931274414,XGBoost,0.0,False
2025-09-02,9.3,9.404455184936523,9.833585170839562,9.344179064786575,9.404455184936523,XGBoost,-0.25,False
2025-09-03,9.3,9.368067741394043,9.835655123437293,9.396316452881651,9.368067741394043,XGBoost,0.0,False
2025-09-04,9.3,9.31041145324707,9.834535291093893,9.19436489451835,9.31041145324707,XGBoost,0.0,False
2025-09-08,9.3,9.283620834350586,9.833415586248302,9.197768181824625,9.283620834350586,XGBoost,0.0,False
2025-09-09,9.5,9.263654708862305,9.832296008886,9.209274030462382,9.263654708862305,XGBoost,0.0,False
2025-09-10,9.7,9.2617769241333,9.831176558992482,9.228604870668054,9.2617769241333,XGBoost,0.0,False
2025-09-11,9.7,9.475418090820312,9.830057236553225,9.531032466187405,9.475418090820312,XGBoost,0.0,False
2025-09-12,9.6,10.266094207763672,9.828938041553725,10.017245284017207,10.266094207763672,XGBoost,0.0,False
2025-09-15,9.4,9.799373626708984,9.827818973979467,9.691999357012778,9.799373626708984,XGBoost,0.0,False
2025-09-16,9.5,10.400623321533203,9.826700033815946,10.108478539037295,10.400623321533203,XGBoost,0.0,False
2025-09-17,9.4,10.160004615783691,9.825581221048656,10.023978062576516,10.160004615783691,XGBoost,0.0,False
2025-09-18,9.4,9.851329803466797,9.824462535663091,9.463292883753308,9.851329803466797,XGBoost,0.0,False
