date,company_code,company_name,closing_price,sentiment_score
2024-05-31,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.3,0.4
2024-06-03,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.0
2024-06-04,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.2,0.0
2024-06-06,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.2,0.6666666666666666
2024-06-07,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.7,0.6
2024-06-10,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.9,0.25
2024-06-11,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.2,0.6
2024-06-11,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.2,0.6
2024-06-12,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.1428571428571428
2024-06-13,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.3
2024-06-18,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,0.2
2024-06-19,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.0,0.25
2024-06-20,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.2
2024-06-24,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,0.0
2024-06-25,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,0.2
2024-06-26,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,0.5
2024-06-27,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.0,0.2
2024-06-28,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.0,0.25
2024-07-01,MCPL.N0000,Mahaweli Coconut Plantations PLC,29.0,-0.125
2024-07-02,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.1,0.3
2024-07-05,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,0.3333333333333333
2024-07-08,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.5,-0.1666666666666667
2024-07-09,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.1,0.1428571428571428
