Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
5/14/25,10.7,10.7,10.2,10.4,225,688456,7155246.4
5/9/25,10.7,10.7,10.4,10.5,124,165544,1734047.2
5/8/25,10.4,11,10.4,10.7,169,541525,5837394.9
5/7/25,10.8,11.3,10.4,10.6,649,4616226,50125745.7
5/6/25,9.8,11.1,9.7,10.9,570,6985350,74328265.2
5/5/25,9.8,9.9,9.8,9.9,55,169143,1667749.9
5/2/25,9.7,9.9,9.7,9.8,67,143068,1400745.9
4/30/25,9.9,10,9.7,9.8,109,254316,2506775.4
4/29/25,9.7,10,9.7,9.9,136,825616,8170795.6
4/28/25,9.8,10,9.5,9.7,268,920855,9047964.8
4/25/25,9.3,9.8,9.2,9.7,286,1056313,10081224.2
4/24/25,9.2,9.3,9.1,9.3,65,165408,1526164.3
4/23/25,9,9.2,8.9,9,51,188643,1702305.7
4/22/25,9,9,8.8,9,17,15653,139971.8
4/21/25,9,9,8.8,8.9,48,137757,1229091.2
4/17/25,9.1,9.1,8.9,9,21,28411,255233
4/16/25,8.7,9,8.7,8.9,47,208355,1869932.4
4/11/25,9,9.1,8.8,8.9,36,302653,2695151.8
4/10/25,8.8,9.2,8.8,9,149,889187,7927068.7
4/9/25,8.5,8.5,8.2,8.5,102,796618,6737676.6
4/8/25,8,8.6,8,8.4,194,1672705,14020085.6
4/7/25,8.8,8.8,7.9,8,225,1666371,13413232.8
4/4/25,8.9,8.9,8.6,8.8,61,155234,1356867.1
4/3/25,9.2,9.2,8.9,9,76,1152356,10375445.3
4/2/25,9.3,9.5,9,9.3,50,179425,1669333.8
4/1/25,9,9.3,9,9.2,54,55034,497830.2
3/28/25,9.2,9.2,9,9,19,80183,721959
3/27/25,9.1,9.2,8.8,9.2,48,272113,2477697
3/26/25,9,9.1,9,9,22,127549,1148047
3/25/25,9.1,9.1,8.8,9,27,14948,133842.5
3/24/25,9.2,9.3,9,9,38,78576,707667.5
3/21/25,8.8,9.2,8.7,9,70,305778,2742235
3/20/25,8.5,8.8,8.5,8.8,18,24172,210999
3/19/25,8.6,8.8,8.5,8.5,60,264046,2261608.6
3/18/25,8.8,8.9,8.6,8.6,66,132151,1158809.2
3/17/25,9.3,9.3,8.8,8.9,25,21103,186294.5
3/14/25,9,9.3,8.9,9,44,54655,496744.9
3/12/25,8.7,9,8.7,8.9,51,119244,1057292.4
3/11/25,8.8,8.9,8.7,8.7,57,109493,956263.9
3/10/25,9,9.3,8.8,8.8,52,196709,1751600.3
3/7/25,9,9.5,8.9,9.1,69,562508,5152050.2
3/6/25,9.2,9.3,8.8,8.8,33,42091,377562.8
3/5/25,8.8,9.2,8.7,9,78,680991,6093836
